Name,RA,Dec,Con,OT,Mag,Diam,Other
PCG 154802+030416,237.01068,3.071255,SER,CG,15.72,0.567,N=4; z=0.139
PCG 154825+333056,237.10725,33.51525,CRB,CG,15.56,0.327,N=4
PCG 154852+085146,237.22028,8.862815,SER,CG,15.95,0.4788,N=4
PCG 154938+121950,237.40918,12.33077,SER,CG,15.64,0.7725,N=6
PCG 154941+173434,237.42096,17.577194,SER,CG,14.95,1.288,N=4
PCG 155004+623038,237.51982,62.51071,DRA,CG,16.05,0.6377,N=4
PCG 155011+375120,237.54784,37.85726,CRB,CG,15.92,0.9272,N=4
PCG 155024+071836,237.60326,7.307665,SER,CG,15.44,1.062,N=4
PCG 155024+290119,237.60066,29.02199,CRB,CG,15.52,0.988,N=4; z=0.075
PCG 155032+283434,237.63448,28.576345,CRB,CG,16.17,0.5425,N=4
PCG 155142+351316,237.92679,35.221577,CRB,CG,15.66,0.5986,N=4
PCG 155341+103913,238.42297,10.65363,SER,CG,16.1,0.703,N=4
PCG 155405+300448,238.52121,30.08005,CRB,CG,14.96,1.214,N=4
PCG 155535+290953,238.8982,29.165634,CRB,CG,15.26,0.8887,N=4; z=0.077
PCG 155546+350745,238.94594,35.129,CRB,CG,15.09,1.109,N=4
PCG 155626+262723,239.10971,26.457014,CRB,CG,15.72,0.6924,N=4
PCG 155810+273746,239.54611,27.629465,CRB,CG,15.66,0.534,N=4
PCG 155828+340013,239.62215,34.003616,CRB,CG,15.39,0.9585,N=4
PCG 160018+263236,240.07736,26.54367,CRB,CG,15.79,0.6514,N=4
PCG 160120+260424,240.33473,26.074175,CRB,CG,15.62,0.7104,N=4
PCG 160206+341145,240.52664,34.1971,CRB,CG,15.22,0.942,N=4
PCG 160327+080050,240.86354,8.013515,SER,CG,15.75,0.567,N=4
PCG 160354+252603,240.97736,25.43398,SER,CG,15.78,0.871,N=4
PCG 160705+371209,241.77315,37.201286,CRB,CG,15.32,1.203,N=4; z=0.077
PCG 160804+252329,242.01918,25.391415,HER,CG,16.39,0.551,N=4
PCG 160947+335850,242.44617,33.98068,CRB,CG,15.71,0.3762,N=4
PCG 160950+315406,242.4624,31.901455,CRB,CG,15.79,1.023,N=4
PCG 161009+201350,242.53833,20.23093,HER,CG,15.91,0.4888,N=4
PCG 161045+593758,242.68945,59.63291,DRA,CG,15.23,0.544,N=4
PCG 161157+300250,242.9911,30.048704,CRB,CG,15.18,1.032,N=4
PCG 161246+321801,243.1942,32.3014,CRB,CG,15.8,0.68,N=4
PCG 161348+232820,243.45222,23.472244,HER,CG,15.55,0.9106,N=5
PCG 161411+475621,243.54533,47.939396,HER,CG,16.4,0.582,N=4; z=0.172
PCG 161435+375001,243.64839,37.833385,CRB,CG,15.05,1.064,N=4; z=0.064
PCG 161452+330908,243.71858,33.150887,CRB,CG,15.25,1.089,N=4
PCG 161542+324547,243.92616,32.763016,CRB,CG,15.47,0.5137,N=4
PCG 161647+550218,244.19925,55.03886,DRA,CG,14.98,1.254,N=5
PCG 161650+383419,244.21162,38.572304,CRB,CG,15.8,0.538,N=4; z=0.076
PCG 161656+480714,244.23639,48.12074,HER,CG,15.91,0.679,N=4
PCG 161747+204145,244.45059,20.696625,HER,CG,14.82,1.291,N=4
PCG 161809+652751,244.54095,65.46603,DRA,CG,15.89,1.102,N=4
PCG 161841+402826,244.67671,40.473953,HER,CG,15.64,0.6333,N=4
PCG 161951+614241,244.96329,61.710983,DRA,CG,15.92,0.5913,N=4; z=0.098
PCG 162011+244654,245.04573,24.782274,HER,CG,15.09,0.8564,N=4
PCG 162101+255512,245.25798,25.920204,HER,CG,15.75,0.5103,N=4
PCG 162103+244033,245.26183,24.674965,HER,CG,15.46,1.128,N=4
PCG 162201+501450,245.50662,50.24821,HER,CG,15.99,0.9736,N=4
PCG 162259+174703,245.74687,17.78317,HER,CG,15.07,0.6514,N=4
PCG 162327+272912,245.8644,27.486506,CRB,CG,15.47,0.8203,N=6; z=0.079
PCG 162331+250933,245.88208,25.15944,HER,CG,15.89,0.7197,N=4
PCG 162527+241453,246.36652,24.248304,HER,CG,15.7,0.747,N=4
PCG 162629+371127,246.62288,37.19099,HER,CG,15.78,0.7095,N=4; z=0.173
PCG 162638+253544,246.65889,25.595736,HER,CG,15.75,0.881,N=4
PCG 162650+255335,246.70941,25.89324,HER,CG,15.35,0.3284,N=4
PCG 162743+261229,246.93173,26.20675,HER,CG,15.18,1.331,N=4; z=0.222
PCG 163018+265636,247.57533,26.941525,HER,CG,15.28,1.052,N=5; z=0.116
PCG 163531+361150,248.88211,36.19741,HER,CG,15.42,0.7305,N=4; z=0.103
PCG 163629+545730,249.12141,54.95839,DRA,CG,15.82,0.73,N=4
PCG 163904+344212,249.76935,34.70344,HER,CG,15.6,0.8315,N=4; z=0.079
PCG 164047+324843,250.19821,32.810806,HER,CG,15.78,1.056,N=4
PCG 164608+482100,251.53548,48.350723,HER,CG,15.94,0.9463,N=4; z=0.132
PCG 220719-020723,331.83218,-2.123215,AQR,CG,15.19,1.002,N=4
PCG 220748-004159,331.95197,-0.69962,AQR,CG,15.19,1.004,N=4; z=0.110
PCG 220929+012412,332.3713,1.40365,AQR,CG,16.33,0.4448,N=4
PCG 221414+002203,333.5602,0.36766,AQR,CG,15.9,0.7515,N=5; z=0.127
PCG 221442+012823,333.676,1.474325,AQR,CG,15.65,0.807,N=5
PCG 221755-013227,334.48254,-1.541085,AQR,CG,15.6,0.705,N=4
PCG 222037+053440,335.15524,5.577165,PEG,CG,15.7,0.8604,N=4
PCG 222111-010504,335.29883,-1.084695,AQR,CG,16.27,0.5776,N=4; z=0.107
PCG 222121+002743,335.34155,0.46458,AQR,CG,15.85,0.8037,N=4; z=0.059
PCG 222450+071501,336.21262,7.24975,PEG,CG,15.26,0.8325,N=5
PCG 222633+051207,336.63986,5.199855,PEG,CG,15.44,1.012,N=4
PCG 222900+003815,337.25238,0.63817,AQR,CG,15.93,0.651,N=4
PCG 223216+034245,338.06815,3.71136,PEG,CG,15.4,0.9463,N=4
PCG 223922-005611,339.84265,-0.936465,AQR,CG,15.52,0.696,N=4; z=0.134
PCG 224346+120335,340.94476,12.059855,PEG,CG,15.5,0.9746,N=4
PCG 224713+020337,341.8072,2.060735,AQR,CG,15.04,1.228,N=4
PCG 224931-011755,342.38083,-1.298635,AQR,CG,16.12,0.3354,N=4
PCG 225556+094906,343.98456,9.818415,PEG,CG,16.2,0.628,N=4
PCG 225637+070957,344.1565,7.166415,PSC,CG,15.75,0.733,N=4
PCG 225807+011101,344.5294,1.18463,PSC,CG,15.37,0.7085,N=4; z=0.103
PCG 225902+132934,344.7621,13.49278,PEG,CG,15.74,0.592,N=4; z=0.129
PCG 230355+113639,345.9802,11.61183,PEG,CG,15.81,0.747,N=4
PCG 230945+070308,347.4416,7.052295,PSC,CG,15.23,0.998,N=4
PCG 231240+101738,348.1671,10.29547,PEG,CG,15.71,0.954,N=4
PCG 231343+014611,348.42883,1.77129,PSC,CG,15.37,0.9893,N=4
PCG 231910-022709,349.79285,-2.451195,PSC,CG,15.41,0.912,N=5
PCG 232342+163117,350.92966,16.521786,PEG,CG,15.82,0.7344,N=4
PCG 232445+005110,351.1883,0.850285,PSC,CG,15.61,0.8115,N=4; z=0.119
PCG 232529+173715,351.37433,17.620955,PEG,CG,14.59,1.354,N=4
PCG 232801+090038,352.00745,9.010735,PEG,CG,16.02,0.4153,N=4
PCG 232847+104119,352.19888,10.68863,PEG,CG,15.71,0.6606,N=4
PCG 233230+114431,353.12885,11.741205,PEG,CG,15.6,0.898,N=4
PCG 233438+075918,353.65866,7.98843,PSC,CG,14.85,1.221,N=4
PCG 233446+003743,353.69257,0.627515,PSC,CG,15.4,1.121,N=4; z=0.086
PCG 233833+161948,354.63992,16.330046,PEG,CG,15.83,0.3987,N=4
PCG 234100+000450,355.2503,0.080635,PSC,CG,15.51,0.5186,N=4; z=0.185
PCG 235015+143723,357.56485,14.624675,PEG,CG,15.7,0.8022,N=4; z=0.201
PCG 235122+053648,357.84323,5.615535,PSC,CG,16.17,0.701,N=4
PCG 235225+143103,358.10593,14.516055,PEG,CG,15.44,1.034,N=4; z=0.140
PCG 235439+032308,358.6669,3.387095,PSC,CG,15.12,1.172,N=5
PCG 235539+133533,358.91397,13.593585,PEG,CG,15.17,0.848,N=4
PCG 235823+133230,359.59625,13.54208,PEG,CG,15.47,0.8037,N=4
PCG 235849+160051,359.70544,16.01294,PEG,CG,15.4,0.9106,N=4; z=0.115
PCG 235923+155130,359.8463,15.859365,PEG,CG,15.33,1.216,N=4
